comparison_id,dataset_id,role_id,alternative_condition,subject_id,matched_events,alternative_BACC,reference_BACC,paired_difference_BACC
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,48,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,57,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,6,45,0.5357142857142857,0.5178571428571428,0.017857142857142905
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,71,45,0.5523715415019763,0.5296442687747036,0.022727272727272707
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,98,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C1-LONG-3P5S,107,45,0.5773809523809523,0.5059523809523809,0.0714285714285714
P02-A4-PhysioNetMI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C1-LONG-3P5S,27,45,0.5830039525691699,0.607707509881423,-0.024703557312253044
P02-A4-PhysioNetMI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C1-LONG-3P5S,39,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C1-LONG-3P5S,40,45,0.4375,0.5,-0.0625
P02-A4-PhysioNetMI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C1-LONG-3P5S,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C1-LONG-3P5S,48,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C1-LONG-3P5S,57,45,0.5505952380952381,0.5119047619047619,0.038690476190476275
P02-A4-PhysioNetMI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C1-LONG-3P5S,6,45,0.4910714285714286,0.5119047619047619,-0.02083333333333326
P02-A4-PhysioNetMI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C1-LONG-3P5S,71,45,0.4278656126482213,0.4496047430830039,-0.021739130434782594
P02-A4-PhysioNetMI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C1-LONG-3P5S,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C1-LONG-3P5S,98,45,0.5,0.5227272727272727,-0.022727272727272707
P02-A4-PhysioNetMI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,107,45,0.4732142857142857,0.5059523809523809,-0.03273809523809523
P02-A4-PhysioNetMI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,27,45,0.5424901185770751,0.607707509881423,-0.0652173913043479
P02-A4-PhysioNetMI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,39,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,48,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,57,45,0.5416666666666666,0.5119047619047619,0.029761904761904767
P02-A4-PhysioNetMI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,6,45,0.5119047619047619,0.5119047619047619,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,71,45,0.49308300395256915,0.4496047430830039,0.043478260869565244
P02-A4-PhysioNetMI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,98,45,0.5454545454545454,0.5227272727272727,0.022727272727272707
P02-A4-PhysioNetMI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C3-MULTI-PROB-AVG,107,45,0.4553571428571429,0.5059523809523809,-0.050595238095238027
P02-A4-PhysioNetMI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C3-MULTI-PROB-AVG,27,45,0.5434782608695652,0.607707509881423,-0.06422924901185778
P02-A4-PhysioNetMI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C3-MULTI-PROB-AVG,39,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C3-MULTI-PROB-AVG,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C3-MULTI-PROB-AVG,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C3-MULTI-PROB-AVG,48,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C3-MULTI-PROB-AVG,57,45,0.5386904761904762,0.5119047619047619,0.0267857142857143
P02-A4-PhysioNetMI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C3-MULTI-PROB-AVG,6,45,0.5119047619047619,0.5119047619047619,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C3-MULTI-PROB-AVG,71,45,0.5148221343873518,0.4496047430830039,0.0652173913043479
P02-A4-PhysioNetMI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C3-MULTI-PROB-AVG,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,A4-C3-MULTI-PROB-AVG,98,45,0.5227272727272727,0.5227272727272727,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,107,45,0.5505952380952381,0.5267857142857143,0.023809523809523836
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,27,45,0.49703557312252966,0.5207509881422925,-0.02371541501976282
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,39,45,0.4288537549407115,0.4308300395256917,-0.0019762845849802257
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,48,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,57,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,6,45,0.49107142857142855,0.5089285714285714,-0.01785714285714285
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,71,45,0.49209486166007904,0.5573122529644269,-0.06521739130434784
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C1-LONG-3P5S,98,45,0.4841897233201581,0.48320158102766797,0.0009881422924901129
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,107,45,0.5476190476190476,0.5267857142857143,0.02083333333333326
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,27,45,0.5424901185770751,0.5207509881422925,0.021739130434782594
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,39,45,0.45454545454545453,0.4308300395256917,0.02371541501976282
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,48,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,57,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,6,45,0.5416666666666666,0.5089285714285714,0.03273809523809523
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,71,45,0.5138339920948617,0.5573122529644269,-0.04347826086956519
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,98,45,0.47924901185770746,0.48320158102766797,-0.003952569169960507
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,107,45,0.5297619047619048,0.5267857142857143,0.0029761904761904656
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,27,45,0.541501976284585,0.5207509881422925,0.02075098814229248
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,39,45,0.45454545454545453,0.4308300395256917,0.02371541501976282
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,48,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,57,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,6,45,0.49404761904761907,0.5089285714285714,-0.014880952380952328
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,71,45,0.5138339920948617,0.5573122529644269,-0.04347826086956519
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,98,45,0.47924901185770746,0.48320158102766797,-0.003952569169960507
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,107,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,27,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,39,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,48,45,0.45454545454545453,0.5,-0.04545454545454547
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,57,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,6,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,71,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C1-LONG-3P5S,98,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,107,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,27,45,0.45652173913043476,0.5,-0.043478260869565244
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,39,45,0.5286561264822134,0.5,0.028656126482213384
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,48,45,0.48023715415019763,0.5,-0.01976284584980237
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,57,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,6,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,A4-C2-MULTI-HARD-VOTE,71,45,0.5,0.5,0.0
